sample_id,split,label,category,type,change_type,description,longitude,latitude,zoom,t0_start,t0_end,t1_start,t1_end,t0_path,t1_path,t0_shape,t1_shape
natural_343,train,0,natural_change,negative,natural,Natural change,-46.297843910700436,-4.018776582824906,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_343_t0.npy,train/images/natural_343_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1500,train,1,mining_emergence,positive,mining,Mining site emerged,-63.38489525766826,-10.0312693432284,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1500_t0.npy,train/images/mining_1500_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_41,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-44.29114141912527,-2.723789296422662,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_41_t0.npy,train/images/human_41_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_549,train,1,mining_emergence,positive,mining,Mining site emerged,-54.81961041694296,4.613212749493917,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_549_t0.npy,train/images/mining_549_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_887,train,1,mining_emergence,positive,mining,Mining site emerged,-51.03313149999999,-6.9257415,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_887_t0.npy,train/images/mining_887_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_234,train,1,mining_emergence,positive,mining,Mining site emerged,-62.88632608323591,6.009355250026593,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_234_t0.npy,train/images/mining_234_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_207,train,1,mining_emergence,positive,mining,Mining site emerged,-56.74889458339532,-6.913916750079702,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_207_t0.npy,train/images/mining_207_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1180,train,1,mining_emergence,positive,mining,Mining site emerged,-61.4600515,6.202771,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1180_t0.npy,train/images/mining_1180_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_89,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-48.738347208514085,-7.593369698232785,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_89_t0.npy,train/images/human_89_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1105,train,1,mining_emergence,positive,mining,Mining site emerged,-59.126029,5.3067805,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1105_t0.npy,train/images/mining_1105_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1083,train,1,mining_emergence,positive,mining,Mining site emerged,-70.07403441504779,-12.905235250693352,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1083_t0.npy,train/images/mining_1083_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1393,train,1,mining_emergence,positive,mining,Mining site emerged,-63.54047719742304,6.373542922442277,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1393_t0.npy,train/images/mining_1393_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_466,train,1,mining_emergence,positive,mining,Mining site emerged,-57.08741533315617,-5.661074666489211,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_466_t0.npy,train/images/mining_466_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_76,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-59.90655035153922,-3.062614443503002,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_76_t0.npy,train/images/human_76_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1552,train,1,mining_emergence,positive,mining,Mining site emerged,-77.27844191609385,-0.235057332413941,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1552_t0.npy,train/images/mining_1552_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1809,train,1,mining_emergence,positive,mining,Mining site emerged,-77.2618119294964,-0.236336130410073,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1809_t0.npy,train/images/mining_1809_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_626,train,1,mining_emergence,positive,mining,Mining site emerged,-50.962075,-7.930186,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_626_t0.npy,train/images/mining_626_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_278,train,1,mining_emergence,positive,mining,Mining site emerged,-70.0594683356458,-12.947969831046539,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_278_t0.npy,train/images/mining_278_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_134,train,0,natural_change,negative,natural,Natural change,-62.607442893186374,-19.676298676694568,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_134_t0.npy,train/images/natural_134_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_491,train,1,mining_emergence,positive,mining,Mining site emerged,-56.4791495,-6.5728565,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_491_t0.npy,train/images/mining_491_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_992,train,1,mining_emergence,positive,mining,Mining site emerged,-56.63767425013286,-6.755180916693345,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_992_t0.npy,train/images/mining_992_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_672,train,1,mining_emergence,positive,mining,Mining site emerged,-56.609010833510375,-6.840551166843859,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_672_t0.npy,train/images/mining_672_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1550,train,1,mining_emergence,positive,mining,Mining site emerged,-77.23179358421407,-0.227230799957796,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1550_t0.npy,train/images/mining_1550_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_430,train,1,mining_emergence,positive,mining,Mining site emerged,-57.3740315,-6.1843715,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_430_t0.npy,train/images/mining_430_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1292,train,1,mining_emergence,positive,mining,Mining site emerged,-61.7149735,6.5201,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1292_t0.npy,train/images/mining_1292_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_8,train,1,mining_emergence,positive,mining,Mining site emerged,-66.77092216212341,3.721814971947293,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_8_t0.npy,train/images/mining_8_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1516,train,1,mining_emergence,positive,mining,Mining site emerged,-57.606456926478984,-6.642343361077378,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1516_t0.npy,train/images/mining_1516_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1990,train,1,mining_emergence,positive,mining,Mining site emerged,-77.22534006851596,-0.293632479524989,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1990_t0.npy,train/images/mining_1990_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1408,train,1,mining_emergence,positive,mining,Mining site emerged,-62.395927305713855,6.694982305121566,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1408_t0.npy,train/images/mining_1408_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_278,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-64.60701807899375,-17.05240002790455,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_278_t0.npy,train/images/human_278_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_871,train,1,mining_emergence,positive,mining,Mining site emerged,-61.53732,6.236931,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_871_t0.npy,train/images/mining_871_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1202,train,1,mining_emergence,positive,mining,Mining site emerged,-61.6493265,6.454072,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1202_t0.npy,train/images/mining_1202_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2072,train,1,mining_emergence,positive,mining,Mining site emerged,-78.72746450601879,-4.31213841282163,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_2072_t0.npy,train/images/mining_2072_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1276,train,1,mining_emergence,positive,mining,Mining site emerged,-61.7470365,6.81385,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1276_t0.npy,train/images/mining_1276_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_974,train,1,mining_emergence,positive,mining,Mining site emerged,-70.021092,-12.9410705,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_974_t0.npy,train/images/mining_974_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1221,train,1,mining_emergence,positive,mining,Mining site emerged,-62.1911555,4.4263745,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1221_t0.npy,train/images/mining_1221_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_275,train,0,natural_change,negative,natural,Natural change,-55.01635411171703,4.760090248658463,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_275_t0.npy,train/images/natural_275_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1028,train,1,mining_emergence,positive,mining,Mining site emerged,-61.50689583373973,6.194161667075766,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1028_t0.npy,train/images/mining_1028_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_787,train,1,mining_emergence,positive,mining,Mining site emerged,-57.4167465,-6.2505565,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_787_t0.npy,train/images/mining_787_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2167,train,1,mining_emergence,positive,mining,Mining site emerged,-67.62609866372594,-15.400423052731826,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_2167_t0.npy,train/images/mining_2167_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_332,train,0,natural_change,negative,natural,Natural change,-54.917048681019764,4.619173684476801,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_332_t0.npy,train/images/natural_332_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_13,train,1,mining_emergence,positive,mining,Mining site emerged,-61.47858677165404,4.779836681030897,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_13_t0.npy,train/images/mining_13_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_331,train,0,natural_change,negative,natural,Natural change,-54.91025434934115,4.615207051531484,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_331_t0.npy,train/images/natural_331_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2227,train,1,mining_emergence,positive,mining,Mining site emerged,-68.18879606743423,-15.290703529950951,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_2227_t0.npy,train/images/mining_2227_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_598,train,1,mining_emergence,positive,mining,Mining site emerged,-57.71283524976082,-6.603193416658164,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_598_t0.npy,train/images/mining_598_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_779,train,1,mining_emergence,positive,mining,Mining site emerged,-56.10519041649909,-7.533615749654874,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_779_t0.npy,train/images/mining_779_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_633,train,1,mining_emergence,positive,mining,Mining site emerged,-51.196625,-6.9448795,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_633_t0.npy,train/images/mining_633_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_139,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-60.3261621911292,1.312262300158142,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_139_t0.npy,train/images/human_139_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_445,train,0,natural_change,negative,natural,Natural change,-79.01130320449585,-5.087340547966311,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_445_t0.npy,train/images/natural_445_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_502,train,1,mining_emergence,positive,mining,Mining site emerged,-56.66068050000002,-7.465833,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_502_t0.npy,train/images/mining_502_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2338,train,1,mining_emergence,positive,mining,Mining site emerged,-67.73604274219433,-15.644755105453104,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_2338_t0.npy,train/images/mining_2338_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_178,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-46.2541199230895,-3.547729668854145,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_178_t0.npy,train/images/human_178_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_384,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-56.561712360155624,-16.062479990875943,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_384_t0.npy,train/images/human_384_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_92,train,0,natural_change,negative,natural,Natural change,-54.91884712394467,4.643926440560453,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_92_t0.npy,train/images/natural_92_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1754,train,1,mining_emergence,positive,mining,Mining site emerged,-77.25870482491935,-0.186332034798606,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1754_t0.npy,train/images/mining_1754_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_120,train,0,natural_change,negative,natural,Natural change,-64.69707283865608,-16.37536172898734,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_120_t0.npy,train/images/natural_120_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_179,train,0,natural_change,negative,natural,Natural change,-61.70704822154688,4.846901836543604,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_179_t0.npy,train/images/natural_179_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_12,train,1,mining_emergence,positive,mining,Mining site emerged,-61.482809049238234,4.776850640402293,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_12_t0.npy,train/images/mining_12_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2236,train,1,mining_emergence,positive,mining,Mining site emerged,-69.87278464724109,-12.73762604872971,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_2236_t0.npy,train/images/mining_2236_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_661,train,1,mining_emergence,positive,mining,Mining site emerged,-55.062132,-10.152621,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_661_t0.npy,train/images/mining_661_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_676,train,1,mining_emergence,positive,mining,Mining site emerged,-50.774319749902695,-7.830625583112416,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_676_t0.npy,train/images/mining_676_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_646,train,1,mining_emergence,positive,mining,Mining site emerged,-61.802475,6.3182755,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_646_t0.npy,train/images/mining_646_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_358,train,0,natural_change,negative,natural,Natural change,-62.24377613914725,-0.202540087367352,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_358_t0.npy,train/images/natural_358_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_666,train,1,mining_emergence,positive,mining,Mining site emerged,-70.04261325067573,-12.929231581739957,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_666_t0.npy,train/images/mining_666_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_50,train,0,natural_change,negative,natural,Natural change,-62.92884128325943,6.280366759940635,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_50_t0.npy,train/images/natural_50_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1389,train,1,mining_emergence,positive,mining,Mining site emerged,-63.48905299437387,6.35783273986199,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1389_t0.npy,train/images/mining_1389_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_194,train,0,natural_change,negative,natural,Natural change,-62.84908174471996,6.588368880524919,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_194_t0.npy,train/images/natural_194_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_637,train,1,mining_emergence,positive,mining,Mining site emerged,-66.80065625041752,3.71853641628486,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_637_t0.npy,train/images/mining_637_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2346,train,1,mining_emergence,positive,mining,Mining site emerged,-46.22839873924748,-1.309285462341664,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_2346_t0.npy,train/images/mining_2346_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_858,train,1,mining_emergence,positive,mining,Mining site emerged,-51.1919185,-6.947233,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_858_t0.npy,train/images/mining_858_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2171,train,1,mining_emergence,positive,mining,Mining site emerged,-67.63322159353172,-15.393683076141413,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_2171_t0.npy,train/images/mining_2171_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1343,train,1,mining_emergence,positive,mining,Mining site emerged,-63.36096544467857,6.332180421449275,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1343_t0.npy,train/images/mining_1343_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_605,train,1,mining_emergence,positive,mining,Mining site emerged,-51.310368250115104,-7.008682583271301,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_605_t0.npy,train/images/mining_605_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_206,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-60.3428201373498,-3.137528967580258,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_206_t0.npy,train/images/human_206_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_158,train,1,mining_emergence,positive,mining,Mining site emerged,-56.47607508339514,-6.908991250185966,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_158_t0.npy,train/images/mining_158_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_768,train,1,mining_emergence,positive,mining,Mining site emerged,-54.845854,4.452374,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_768_t0.npy,train/images/mining_768_t1.npy,"(48, 48, 6)","(48, 48, 6)"
